year,quarter,lad_code,claimant_rate
2018,Q3,E07000131,0.933
2018,Q3,E07000132,1.567
2018,Q3,E07000133,2.033
2018,Q3,E07000134,1.167
2018,Q3,E07000135,0.9
2018,Q3,E07000136,1.4
2018,Q3,E07000137,2.033
2018,Q3,E07000138,2.8
2018,Q3,E07000139,1.0
2018,Q3,E07000140,1.167
2018,Q3,E07000141,1.967
2018,Q3,E07000142,2.167
2018,Q3,E07000143,1.067
2018,Q3,E07000144,0.767
2018,Q3,E07000145,4.733
2018,Q3,E07000146,1.0
2018,Q3,E07000147,0.8
2018,Q3,E07000148,1.7
2018,Q3,E07000149,0.833
2018,Q3,E07000170,1.933
2018,Q3,E07000171,2.167
2018,Q3,E07000172,1.5
2018,Q3,E07000173,1.5
2018,Q3,E07000174,1.867
2018,Q3,E07000175,1.4
2018,Q3,E07000176,0.8
2018,Q3,E07000177,0.967
2018,Q3,E07000178,1.333
2018,Q3,E07000179,0.867
2018,Q3,E07000180,1.033
2018,Q3,E07000181,0.9
2018,Q3,E07000192,1.3
2018,Q3,E07000193,1.1
2018,Q3,E07000194,1.267
2018,Q3,E07000195,1.5
2018,Q3,E07000196,1.4
2018,Q3,E07000197,1.0
2018,Q3,E07000198,0.967
2018,Q3,E07000199,2.067
2018,Q3,E07000200,1.367
2018,Q3,E07000202,2.4
2018,Q3,E07000203,0.967
2018,Q3,E07000207,0.6
2018,Q3,E07000208,0.8
2018,Q3,E07000209,0.6
2018,Q3,E07000210,0.6
2018,Q3,E07000211,0.767
2018,Q3,E07000212,0.7
2018,Q3,E07000213,0.867
2018,Q3,E07000214,0.533
2018,Q3,E07000215,1.0
2018,Q3,E07000216,0.5
2018,Q3,E07000217,0.6
2018,Q3,E07000218,1.3
2018,Q3,E07000219,2.767
2018,Q3,E07000220,2.033
2018,Q3,E07000221,1.067
2018,Q3,E07000222,0.8
2018,Q3,E07000223,1.3
2018,Q3,E07000224,1.233
2018,Q3,E07000225,0.967
2018,Q3,E07000226,1.333
2018,Q3,E07000227,0.733
2018,Q3,E07000228,0.5
2018,Q3,E07000229,1.3
2018,Q3,E07000234,1.333
2018,Q3,E07000235,1.1
2018,Q3,E07000236,2.5
2018,Q3,E07000237,1.633
2018,Q3,E07000238,1.0
2018,Q3,E07000239,1.6
2018,Q3,E07000240,1.267
2018,Q3,E07000241,1.633
2018,Q3,E07000242,0.6
2018,Q3,E07000243,1.5
2018,Q3,E07000244,2.1
2018,Q3,E07000245,1.3
2018,Q3,E08000001,3.167
2018,Q3,E08000002,2.367
2018,Q3,E08000003,3.333
2018,Q3,E08000004,4.2
2018,Q3,E08000005,3.1
2018,Q3,E08000006,2.7
2018,Q3,E08000007,1.8
2018,Q3,E08000008,3.267
2018,Q3,E08000009,2.167
2018,Q3,E08000010,3.033
2018,Q3,E08000011,3.6
2018,Q3,E08000012,3.467
2018,Q3,E08000013,2.767
2018,Q3,E08000014,3.3
2018,Q3,E08000015,3.133
2018,Q3,E08000016,3.267
2018,Q3,E08000017,3.267
2018,Q3,E08000018,2.5
2018,Q3,E08000019,2.367
2018,Q3,E08000021,4.067
2018,Q3,E08000022,2.8
2018,Q3,E08000023,4.8
2018,Q3,E08000024,3.4
2018,Q3,E08000025,5.233
2018,Q3,E08000026,1.9
2018,Q3,E08000027,3.8
2018,Q3,E08000028,3.5
2018,Q3,E08000029,2.367
2018,Q3,E08000030,2.9
2018,Q3,E08000031,5.0
2018,Q3,E08000032,2.833
2018,Q3,E08000033,3.4
2018,Q3,E08000034,3.067
2018,Q3,E08000035,2.167
2018,Q3,E08000036,1.867
2018,Q3,E08000037,3.9
2018,Q3,E09000001,1.0
2018,Q3,E09000002,2.733
2018,Q3,E09000003,1.5
2018,Q3,E09000004,1.2
2018,Q3,E09000005,1.967
2018,Q3,E09000006,1.1
2018,Q3,E09000007,1.7
2018,Q3,E09000008,3.733
2018,Q3,E09000009,2.3
2018,Q3,E09000010,2.533
2018,Q3,E09000011,2.1
2018,Q3,E09000012,2.6
2018,Q3,E09000013,3.2
2018,Q3,E09000014,2.3
2018,Q3,E09000015,1.1
2018,Q3,E09000016,1.567
2018,Q3,E09000017,1.3
2018,Q3,E09000018,2.833
2018,Q3,E09000019,2.433
2018,Q3,E09000020,1.8
2018,Q3,E09000021,1.133
2018,Q3,E09000022,2.867
2018,Q3,E09000023,2.533
2018,Q3,E09000024,1.933
2018,Q3,E09000025,1.967
2018,Q3,E09000026,1.267
2018,Q3,E09000027,1.233
2018,Q3,E09000028,3.467
2018,Q3,E09000029,2.233
2018,Q3,E09000030,3.033
2018,Q3,E09000031,2.133
2018,Q3,E09000032,1.4
2018,Q3,E09000033,1.633
2018,Q3,N09000001,1.9
2018,Q3,N09000002,1.767
2018,Q3,N09000003,2.967
2018,Q3,N09000004,2.933
2018,Q3,N09000005,4.833
2018,Q3,N09000006,2.2
2018,Q3,N09000007,1.367
2018,Q3,N09000008,2.3
2018,Q3,N09000009,1.667
2018,Q3,N09000010,2.067
2018,Q3,N09000011,2.167
2018,Q3,S12000005,4.267
2018,Q3,S12000006,2.1
2018,Q3,S12000008,4.733
2018,Q3,S12000010,2.7
2018,Q3,S12000011,1.167
2018,Q3,S12000013,1.467
2018,Q3,S12000014,2.833
2018,Q3,S12000017,2.4
2018,Q3,S12000018,5.233
2018,Q3,S12000019,2.5
2018,Q3,S12000020,1.867
2018,Q3,S12000021,5.4
2018,Q3,S12000023,0.567
2018,Q3,S12000026,1.733
2018,Q3,S12000027,0.9
2018,Q3,S12000028,3.4
2018,Q3,S12000029,3.233
2018,Q3,S12000030,2.467
2018,Q3,S12000033,2.0
2018,Q3,S12000034,1.2
2018,Q3,S12000035,1.567
2018,Q3,S12000036,1.333
2018,Q3,S12000038,2.633
2018,Q3,S12000039,3.533
2018,Q3,S12000040,2.0
2018,Q3,S12000041,2.9
2018,Q3,S12000042,4.5
2018,Q3,S12000045,1.767
2018,Q3,S12000047,3.633
2018,Q3,S12000048,1.267
2018,Q3,S12000049,3.167
2018,Q3,S12000050,3.333
2018,Q3,W06000001,2.167
2018,Q3,W06000002,1.6
2018,Q3,W06000003,2.133
2018,Q3,W06000004,2.333
2018,Q3,W06000005,2.333
2018,Q3,W06000006,2.6
2018,Q3,W06000008,1.0
2018,Q3,W06000009,1.933
2018,Q3,W06000010,1.867
2018,Q3,W06000011,3.2
2018,Q3,W06000012,3.267
2018,Q3,W06000013,2.133
2018,Q3,W06000014,1.467
2018,Q3,W06000015,2.6
2018,Q3,W06000016,2.1
2018,Q3,W06000018,2.4
2018,Q3,W06000019,2.6
2018,Q3,W06000020,3.5
2018,Q3,W06000021,1.133
2018,Q3,W06000022,3.567
2018,Q3,W06000023,0.933
2018,Q3,W06000024,2.467
2018,Q4,E06000001,7.0
2018,Q4,E06000002,4.233
2018,Q4,E06000003,3.2
2018,Q4,E06000004,3.433
2018,Q4,E06000005,3.933
2018,Q4,E06000006,4.0
2018,Q4,E06000007,2.4
2018,Q4,E06000008,3.9
2018,Q4,E06000009,4.2
2018,Q4,E06000010,3.6
2018,Q4,E06000011,1.7
2018,Q4,E06000012,4.3
2018,Q4,E06000013,3.1
2018,Q4,E06000014,1.3
2018,Q4,E06000015,2.1
2018,Q4,E06000016,2.1
2018,Q4,E06000017,0.933
2018,Q4,E06000018,2.833
2018,Q4,E06000019,1.333
2018,Q4,E06000020,1.6
2018,Q4,E06000021,2.9
2018,Q4,E06000022,1.7
2018,Q4,E06000023,1.8
2018,Q4,E06000024,1.8
2018,Q4,E06000025,0.833
2018,Q4,E06000026,2.9
2018,Q4,E06000027,2.033
2018,Q4,E06000030,2.067
2018,Q4,E06000031,2.5
2018,Q4,E06000032,1.733
2018,Q4,E06000033,3.333
2018,Q4,E06000034,2.4
2018,Q4,E06000035,2.233
2018,Q4,E06000036,1.0
2018,Q4,E06000037,1.1
2018,Q4,E06000038,1.967
2018,Q4,E06000039,1.7
2018,Q4,E06000040,0.933
2018,Q4,E06000041,0.767
2018,Q4,E06000042,1.367
2018,Q4,E06000043,2.3
2018,Q4,E06000044,1.733
2018,Q4,E06000045,2.7
2018,Q4,E06000046,2.033
2018,Q4,E06000047,3.767
2018,Q4,E06000049,1.567
2018,Q4,E06000050,2.2
2018,Q4,E06000051,1.567
2018,Q4,E06000052,1.867
2018,Q4,E06000053,0.4
2018,Q4,E06000054,1.467
2018,Q4,E06000055,2.933
2018,Q4,E06000056,0.867
2018,Q4,E06000057,2.533
2018,Q4,E06000058,2.033
2018,Q4,E06000059,1.4
2018,Q4,E06000060,0.933
2018,Q4,E06000061,1.8
2018,Q4,E06000062,1.467
2018,Q4,E06000063,2.433
2018,Q4,E06000064,1.2
2018,Q4,E06000065,1.6
2018,Q4,E06000066,2.1
2018,Q4,E07000008,0.667
2018,Q4,E07000009,0.7
2018,Q4,E07000010,1.467
2018,Q4,E07000011,0.8
2018,Q4,E07000012,0.5
2018,Q4,E07000032,1.7
2018,Q4,E07000033,1.8
2018,Q4,E07000034,2.733
2018,Q4,E07000035,0.733
2018,Q4,E07000036,2.8
2018,Q4,E07000037,1.3
2018,Q4,E07000038,1.633
2018,Q4,E07000039,0.8
2018,Q4,E07000040,0.8
2018,Q4,E07000041,0.933
2018,Q4,E07000042,1.067
2018,Q4,E07000043,1.3
2018,Q4,E07000044,0.967
2018,Q4,E07000045,0.9
2018,Q4,E07000046,1.6
2018,Q4,E07000047,1.067
2018,Q4,E07000061,2.933
2018,Q4,E07000062,4.567
2018,Q4,E07000063,1.333
2018,Q4,E07000064,2.467
2018,Q4,E07000065,0.967
2018,Q4,E07000066,2.5
2018,Q4,E07000067,1.6
2018,Q4,E07000068,1.367
2018,Q4,E07000069,1.3
2018,Q4,E07000070,1.1
2018,Q4,E07000071,1.5
2018,Q4,E07000072,1.167
2018,Q4,E07000073,2.967
2018,Q4,E07000074,0.9
2018,Q4,E07000075,1.067
2018,Q4,E07000076,3.2
2018,Q4,E07000077,0.8
2018,Q4,E07000078,1.5
2018,Q4,E07000079,1.067
2018,Q4,E07000080,1.9
2018,Q4,E07000081,2.133
2018,Q4,E07000082,1.133
2018,Q4,E07000083,1.367
2018,Q4,E07000084,1.167
2018,Q4,E07000085,0.6
2018,Q4,E07000086,1.233
2018,Q4,E07000087,0.7
2018,Q4,E07000088,1.367
2018,Q4,E07000089,0.4
2018,Q4,E07000090,1.533
2018,Q4,E07000091,1.0
2018,Q4,E07000092,0.8
2018,Q4,E07000093,0.867
2018,Q4,E07000094,0.767
2018,Q4,E07000095,1.833
2018,Q4,E07000096,1.0
2018,Q4,E07000098,1.333
2018,Q4,E07000099,1.033
2018,Q4,E07000102,1.4
2018,Q4,E07000103,2.1
2018,Q4,E07000105,2.033
2018,Q4,E07000106,1.733
2018,Q4,E07000107,1.233
2018,Q4,E07000108,3.367
2018,Q4,E07000109,2.367
2018,Q4,E07000110,1.1
2018,Q4,E07000111,0.733
2018,Q4,E07000112,2.8
2018,Q4,E07000113,2.967
2018,Q4,E07000114,5.0
2018,Q4,E07000115,0.8
2018,Q4,E07000116,0.8
2018,Q4,E07000117,4.8
2018,Q4,E07000118,1.7
2018,Q4,E07000119,1.333
2018,Q4,E07000120,3.6
2018,Q4,E07000121,2.967
2018,Q4,E07000122,2.067
2018,Q4,E07000123,2.567
2018,Q4,E07000124,0.8
2018,Q4,E07000125,2.2
2018,Q4,E07000126,1.467
2018,Q4,E07000127,2.233
2018,Q4,E07000128,1.6
2018,Q4,E07000129,0.933
2018,Q4,E07000130,1.033
2018,Q4,E07000131,1.0
2018,Q4,E07000132,1.7
2018,Q4,E07000133,2.0
2018,Q4,E07000134,1.2
2018,Q4,E07000135,1.033
2018,Q4,E07000136,1.633
2018,Q4,E07000137,2.6
2018,Q4,E07000138,2.933
2018,Q4,E07000139,1.067
2018,Q4,E07000140,1.367
2018,Q4,E07000141,2.033
2018,Q4,E07000142,2.3
2018,Q4,E07000143,1.2
2018,Q4,E07000144,0.733
2018,Q4,E07000145,4.967
2018,Q4,E07000146,1.033
2018,Q4,E07000147,0.833
2018,Q4,E07000148,1.733
2018,Q4,E07000149,0.933
2018,Q4,E07000170,1.9
2018,Q4,E07000171,2.3
2018,Q4,E07000172,1.5
2018,Q4,E07000173,1.533
2018,Q4,E07000174,1.9
2018,Q4,E07000175,1.433
2018,Q4,E07000176,0.733
2018,Q4,E07000177,1.0
2018,Q4,E07000178,1.433
2018,Q4,E07000179,0.9
2018,Q4,E07000180,1.033
2018,Q4,E07000181,1.0
2018,Q4,E07000192,1.3
2018,Q4,E07000193,1.0
2018,Q4,E07000194,1.333
2018,Q4,E07000195,1.433
2018,Q4,E07000196,1.4
2018,Q4,E07000197,1.0
2018,Q4,E07000198,1.067
2018,Q4,E07000199,2.133
2018,Q4,E07000200,1.5
2018,Q4,E07000202,2.633
2018,Q4,E07000203,1.1
2018,Q4,E07000207,0.6
2018,Q4,E07000208,0.8
2018,Q4,E07000209,0.567
2018,Q4,E07000210,0.533
2018,Q4,E07000211,0.733
2018,Q4,E07000212,0.7
2018,Q4,E07000213,0.833
2018,Q4,E07000214,0.5
2018,Q4,E07000215,1.033
2018,Q4,E07000216,0.5
2018,Q4,E07000217,0.6
2018,Q4,E07000218,1.333
2018,Q4,E07000219,2.7
2018,Q4,E07000220,1.967
2018,Q4,E07000221,1.1
2018,Q4,E07000222,0.8
2018,Q4,E07000223,1.6
2018,Q4,E07000224,1.467
2018,Q4,E07000225,1.133
2018,Q4,E07000226,1.667
2018,Q4,E07000227,0.933
2018,Q4,E07000228,0.7
2018,Q4,E07000229,1.6
2018,Q4,E07000234,1.433
2018,Q4,E07000235,1.167
2018,Q4,E07000236,2.567
2018,Q4,E07000237,1.567
2018,Q4,E07000238,1.033
2018,Q4,E07000239,1.567
2018,Q4,E07000240,1.3
2018,Q4,E07000241,1.7
2018,Q4,E07000242,0.633
2018,Q4,E07000243,1.433
2018,Q4,E07000244,2.2
2018,Q4,E07000245,1.333
2018,Q4,E08000001,2.967
2018,Q4,E08000002,2.6
2018,Q4,E08000003,3.6
2018,Q4,E08000004,4.167
2018,Q4,E08000005,3.567
2018,Q4,E08000006,2.767
2018,Q4,E08000007,1.8
2018,Q4,E08000008,3.467
2018,Q4,E08000009,2.2
2018,Q4,E08000010,3.3
2018,Q4,E08000011,3.9
2018,Q4,E08000012,3.333
2018,Q4,E08000013,3.167
2018,Q4,E08000014,3.467
2018,Q4,E08000015,3.233
2018,Q4,E08000016,3.3
2018,Q4,E08000017,3.4
2018,Q4,E08000018,2.8
2018,Q4,E08000019,2.233
2018,Q4,E08000021,4.233
2018,Q4,E08000022,3.2
2018,Q4,E08000023,5.333
2018,Q4,E08000024,3.9
2018,Q4,E08000025,5.4
2018,Q4,E08000026,2.1
2018,Q4,E08000027,3.8
2018,Q4,E08000028,3.367
2018,Q4,E08000029,2.4
2018,Q4,E08000030,3.1
2018,Q4,E08000031,5.133
2018,Q4,E08000032,3.4
2018,Q4,E08000033,3.467
2018,Q4,E08000034,3.167
2018,Q4,E08000035,2.133
2018,Q4,E08000036,1.867
2018,Q4,E08000037,4.133
2018,Q4,E09000001,1.0
2018,Q4,E09000002,2.967
2018,Q4,E09000003,1.7
2018,Q4,E09000004,1.233
2018,Q4,E09000005,2.0
2018,Q4,E09000006,1.3
2018,Q4,E09000007,1.833
2018,Q4,E09000008,3.767
2018,Q4,E09000009,2.533
2018,Q4,E09000010,2.7
2018,Q4,E09000011,1.967
2018,Q4,E09000012,2.667
2018,Q4,E09000013,3.167
2018,Q4,E09000014,2.333
2018,Q4,E09000015,1.267
2018,Q4,E09000016,1.8
2018,Q4,E09000017,1.267
2018,Q4,E09000018,2.9
2018,Q4,E09000019,2.7
2018,Q4,E09000020,1.833
2018,Q4,E09000021,1.4
2018,Q4,E09000022,2.967
2018,Q4,E09000023,2.8
2018,Q4,E09000024,2.067
2018,Q4,E09000025,2.167
2018,Q4,E09000026,1.533
2018,Q4,E09000027,1.367
2018,Q4,E09000028,3.5
2018,Q4,E09000029,2.3
2018,Q4,E09000030,3.1
2018,Q4,E09000031,2.367
2018,Q4,E09000032,1.467
2018,Q4,E09000033,1.867
2018,Q4,N09000001,1.833
2018,Q4,N09000002,1.9
2018,Q4,N09000003,2.9
2018,Q4,N09000004,3.1
2018,Q4,N09000005,4.867
2018,Q4,N09000006,2.233
2018,Q4,N09000007,1.333
2018,Q4,N09000008,2.167
2018,Q4,N09000009,1.7
2018,Q4,N09000010,2.1
2018,Q4,N09000011,2.067
2018,Q4,S12000005,4.1
2018,Q4,S12000006,2.433
2018,Q4,S12000008,4.767
2018,Q4,S12000010,2.767
2018,Q4,S12000011,1.2
2018,Q4,S12000013,1.7
2018,Q4,S12000014,2.933
2018,Q4,S12000017,2.4
2018,Q4,S12000018,4.833
2018,Q4,S12000019,2.367
2018,Q4,S12000020,2.1
2018,Q4,S12000021,5.4
2018,Q4,S12000023,0.8
2018,Q4,S12000026,1.967
2018,Q4,S12000027,0.9
2018,Q4,S12000028,3.5
2018,Q4,S12000029,3.267
2018,Q4,S12000030,2.4
2018,Q4,S12000033,1.833
2018,Q4,S12000034,1.3
2018,Q4,S12000035,1.9
2018,Q4,S12000036,1.3
2018,Q4,S12000038,2.533
2018,Q4,S12000039,3.433
2018,Q4,S12000040,2.267
2018,Q4,S12000041,2.867
2018,Q4,S12000042,4.333
2018,Q4,S12000045,1.7
2018,Q4,S12000047,3.6
2018,Q4,S12000048,1.5
2018,Q4,S12000049,3.067
2018,Q4,S12000050,3.5
2018,Q4,W06000001,2.1
2018,Q4,W06000002,1.633
2018,Q4,W06000003,2.5
2018,Q4,W06000004,2.767
2018,Q4,W06000005,2.4
2018,Q4,W06000006,2.7
2018,Q4,W06000008,1.0
2018,Q4,W06000009,2.1
2018,Q4,W06000010,1.8
2018,Q4,W06000011,3.233
2018,Q4,W06000012,3.267
2018,Q4,W06000013,2.333
2018,Q4,W06000014,1.467
2018,Q4,W06000015,2.7
2018,Q4,W06000016,2.033
2018,Q4,W06000018,2.367
2018,Q4,W06000019,2.967
2018,Q4,W06000020,3.533
2018,Q4,W06000021,1.467
2018,Q4,W06000022,3.6
2018,Q4,W06000023,0.933
2018,Q4,W06000024,2.9
2019,Q1,E06000001,7.0
2019,Q1,E06000002,5.133
2019,Q1,E06000003,3.733
2019,Q1,E06000004,3.9
2019,Q1,E06000005,4.167
2019,Q1,E06000006,4.2
2019,Q1,E06000007,2.533
2019,Q1,E06000008,4.267
2019,Q1,E06000009,5.0
2019,Q1,E06000010,4.067
2019,Q1,E06000011,2.0
2019,Q1,E06000012,4.5
2019,Q1,E06000013,3.233
2019,Q1,E06000014,1.367
2019,Q1,E06000015,2.6
2019,Q1,E06000016,2.433
2019,Q1,E06000017,1.067
2019,Q1,E06000018,3.3
2019,Q1,E06000019,1.6
2019,Q1,E06000020,1.967
2019,Q1,E06000021,3.433
2019,Q1,E06000022,1.767
2019,Q1,E06000023,2.067
2019,Q1,E06000024,1.933
2019,Q1,E06000025,1.033
2019,Q1,E06000026,3.167
2019,Q1,E06000027,2.733
2019,Q1,E06000030,2.167
2019,Q1,E06000031,2.733
2019,Q1,E06000032,2.033
2019,Q1,E06000033,3.533
2019,Q1,E06000034,2.667
2019,Q1,E06000035,2.533
2019,Q1,E06000036,1.2
2019,Q1,E06000037,1.233
2019,Q1,E06000038,2.133
2019,Q1,E06000039,2.033
2019,Q1,E06000040,1.067
2019,Q1,E06000041,0.867
2019,Q1,E06000042,1.533
2019,Q1,E06000043,2.467
2019,Q1,E06000044,2.1
2019,Q1,E06000045,2.9
2019,Q1,E06000046,2.6
2019,Q1,E06000047,3.967
2019,Q1,E06000049,1.667
2019,Q1,E06000050,2.333
2019,Q1,E06000051,1.7
2019,Q1,E06000052,2.233
2019,Q1,E06000053,0.7
2019,Q1,E06000054,1.533
2019,Q1,E06000055,2.9
2019,Q1,E06000056,1.0
2019,Q1,E06000057,2.867
2019,Q1,E06000058,2.267
2019,Q1,E06000059,1.6
2019,Q1,E06000060,1.1
2019,Q1,E06000061,2.1
2019,Q1,E06000062,1.6
2019,Q1,E06000063,2.6
2019,Q1,E06000064,1.4
2019,Q1,E06000065,1.667
2019,Q1,E06000066,2.233
2019,Q1,E07000008,0.867
2019,Q1,E07000009,0.9
2019,Q1,E07000010,1.867
2019,Q1,E07000011,1.0
2019,Q1,E07000012,0.633
2019,Q1,E07000032,2.0
2019,Q1,E07000033,2.0
2019,Q1,E07000034,3.0
2019,Q1,E07000035,1.0
2019,Q1,E07000036,2.867
2019,Q1,E07000037,1.6
2019,Q1,E07000038,1.767
2019,Q1,E07000039,1.033
2019,Q1,E07000040,1.133
2019,Q1,E07000041,1.267
2019,Q1,E07000042,1.3
2019,Q1,E07000043,1.8
2019,Q1,E07000044,1.267
2019,Q1,E07000045,1.267
2019,Q1,E07000046,1.967
2019,Q1,E07000047,1.2
2019,Q1,E07000061,3.2
2019,Q1,E07000062,4.867
2019,Q1,E07000063,1.767
2019,Q1,E07000064,2.667
2019,Q1,E07000065,1.167
2019,Q1,E07000066,2.7
2019,Q1,E07000067,1.733
2019,Q1,E07000068,1.467
2019,Q1,E07000069,1.6
2019,Q1,E07000070,1.233
2019,Q1,E07000071,1.733
2019,Q1,E07000072,1.3
2019,Q1,E07000073,3.167
2019,Q1,E07000074,0.967
2019,Q1,E07000075,1.3
2019,Q1,E07000076,3.867
2019,Q1,E07000077,0.933
2019,Q1,E07000078,1.667
2019,Q1,E07000079,1.267
2019,Q1,E07000080,2.067
2019,Q1,E07000081,2.367
2019,Q1,E07000082,1.233
2019,Q1,E07000083,1.4
2019,Q1,E07000084,1.3
2019,Q1,E07000085,0.767
2019,Q1,E07000086,1.267
2019,Q1,E07000087,0.833
2019,Q1,E07000088,1.633
2019,Q1,E07000089,0.5
2019,Q1,E07000090,1.833
2019,Q1,E07000091,1.167
2019,Q1,E07000092,1.0
2019,Q1,E07000093,1.033
2019,Q1,E07000094,0.933
2019,Q1,E07000095,1.967
2019,Q1,E07000096,1.133
2019,Q1,E07000098,1.5
2019,Q1,E07000099,1.333
2019,Q1,E07000102,1.467
2019,Q1,E07000103,2.167
2019,Q1,E07000105,2.3
2019,Q1,E07000106,2.033
2019,Q1,E07000107,1.467
2019,Q1,E07000108,3.567
2019,Q1,E07000109,2.6
2019,Q1,E07000110,1.3
2019,Q1,E07000111,0.967
2019,Q1,E07000112,3.167
2019,Q1,E07000113,3.133
2019,Q1,E07000114,5.333
2019,Q1,E07000115,0.967
2019,Q1,E07000116,1.033
2019,Q1,E07000117,4.9
2019,Q1,E07000118,1.967
2019,Q1,E07000119,1.6
2019,Q1,E07000120,3.9
2019,Q1,E07000121,3.1
2019,Q1,E07000122,2.367
2019,Q1,E07000123,2.933
2019,Q1,E07000124,0.933
2019,Q1,E07000125,2.5
2019,Q1,E07000126,1.667
2019,Q1,E07000127,2.433
2019,Q1,E07000128,1.9
2019,Q1,E07000129,1.067
2019,Q1,E07000130,1.333
2019,Q1,E07000131,0.967
2019,Q1,E07000132,1.9
2019,Q1,E07000133,2.167
2019,Q1,E07000134,1.4
2019,Q1,E07000135,1.233
2019,Q1,E07000136,2.133
2019,Q1,E07000137,3.4
2019,Q1,E07000138,3.2
2019,Q1,E07000139,1.2
2019,Q1,E07000140,1.6
2019,Q1,E07000141,2.167
2019,Q1,E07000142,2.667
2019,Q1,E07000143,1.5
2019,Q1,E07000144,1.0
2019,Q1,E07000145,5.367
2019,Q1,E07000146,1.333
2019,Q1,E07000147,1.167
2019,Q1,E07000148,2.233
2019,Q1,E07000149,1.1
2019,Q1,E07000170,2.3
2019,Q1,E07000171,2.567
2019,Q1,E07000172,1.8
2019,Q1,E07000173,1.833
2019,Q1,E07000174,2.4
2019,Q1,E07000175,1.7
2019,Q1,E07000176,0.933
2019,Q1,E07000177,1.067
2019,Q1,E07000178,1.567
2019,Q1,E07000179,1.0
2019,Q1,E07000180,1.133
2019,Q1,E07000181,1.067
2019,Q1,E07000192,1.633
2019,Q1,E07000193,1.367
2019,Q1,E07000194,1.567
2019,Q1,E07000195,1.633
2019,Q1,E07000196,1.533
2019,Q1,E07000197,1.2
2019,Q1,E07000198,1.3
2019,Q1,E07000199,2.333
2019,Q1,E07000200,1.567
2019,Q1,E07000202,2.867
2019,Q1,E07000203,1.267
2019,Q1,E07000207,0.733
2019,Q1,E07000208,0.9
2019,Q1,E07000209,0.7
2019,Q1,E07000210,0.7
2019,Q1,E07000211,0.9
2019,Q1,E07000212,0.733
2019,Q1,E07000213,1.0
2019,Q1,E07000214,0.6
2019,Q1,E07000215,1.133
2019,Q1,E07000216,0.667
2019,Q1,E07000217,0.8
2019,Q1,E07000218,1.6
2019,Q1,E07000219,2.867
2019,Q1,E07000220,2.1
2019,Q1,E07000221,1.133
2019,Q1,E07000222,1.0
2019,Q1,E07000223,1.8
2019,Q1,E07000224,1.8
2019,Q1,E07000225,1.367
2019,Q1,E07000226,1.933
2019,Q1,E07000227,1.067
2019,Q1,E07000228,0.867
2019,Q1,E07000229,1.933
2019,Q1,E07000234,1.667
2019,Q1,E07000235,1.433
2019,Q1,E07000236,2.767
2019,Q1,E07000237,1.933
2019,Q1,E07000238,1.2
2019,Q1,E07000239,1.867
2019,Q1,E07000240,1.333
2019,Q1,E07000241,1.767
2019,Q1,E07000242,0.9
2019,Q1,E07000243,1.833
2019,Q1,E07000244,2.4
2019,Q1,E07000245,1.5
2019,Q1,E08000001,3.433
2019,Q1,E08000002,3.033
2019,Q1,E08000003,3.933
2019,Q1,E08000004,4.3
2019,Q1,E08000005,3.967
2019,Q1,E08000006,3.267
2019,Q1,E08000007,2.1
2019,Q1,E08000008,3.667
2019,Q1,E08000009,2.267
2019,Q1,E08000010,3.567
2019,Q1,E08000011,4.233
2019,Q1,E08000012,3.867
2019,Q1,E08000013,3.633
2019,Q1,E08000014,3.7
2019,Q1,E08000015,3.533
2019,Q1,E08000016,3.433
2019,Q1,E08000017,3.6
2019,Q1,E08000018,3.167
2019,Q1,E08000019,2.4
2019,Q1,E08000021,4.433
2019,Q1,E08000022,3.567
2019,Q1,E08000023,5.933
2019,Q1,E08000024,4.567
2019,Q1,E08000025,5.667
2019,Q1,E08000026,2.533
2019,Q1,E08000027,3.967
2019,Q1,E08000028,3.567
2019,Q1,E08000029,2.567
2019,Q1,E08000030,3.567
2019,Q1,E08000031,5.333
2019,Q1,E08000032,3.8
2019,Q1,E08000033,3.567
2019,Q1,E08000034,3.367
2019,Q1,E08000035,2.533
2019,Q1,E08000036,2.167
2019,Q1,E08000037,4.433
2019,Q1,E09000001,0.967
2019,Q1,E09000002,3.233
2019,Q1,E09000003,1.867
2019,Q1,E09000004,1.567
2019,Q1,E09000005,2.2
2019,Q1,E09000006,1.5
2019,Q1,E09000007,2.067
2019,Q1,E09000008,3.833
2019,Q1,E09000009,2.7
2019,Q1,E09000010,2.867
2019,Q1,E09000011,2.3
2019,Q1,E09000012,3.1
2019,Q1,E09000013,3.167
2019,Q1,E09000014,2.633
2019,Q1,E09000015,1.467
2019,Q1,E09000016,2.033
2019,Q1,E09000017,1.6
2019,Q1,E09000018,3.033
2019,Q1,E09000019,2.9
2019,Q1,E09000020,1.967
2019,Q1,E09000021,1.567
2019,Q1,E09000022,3.1
2019,Q1,E09000023,3.067
2019,Q1,E09000024,2.167
2019,Q1,E09000025,2.4
2019,Q1,E09000026,1.767
2019,Q1,E09000027,1.467
2019,Q1,E09000028,3.533
2019,Q1,E09000029,2.367
2019,Q1,E09000030,3.133
2019,Q1,E09000031,2.6
2019,Q1,E09000032,1.633
2019,Q1,E09000033,2.1
2019,Q1,N09000001,1.867
2019,Q1,N09000002,2.033
2019,Q1,N09000003,2.9
2019,Q1,N09000004,3.233
2019,Q1,N09000005,4.833
